,question,answer,document
170,Fuga De Los Angeles,https://globoplay.globo.com/fuga-de-los-angeles/t/8ny7GzvHqw/,https://globoplay.globo.com/categorias/filmes-de-aventura/
171,"George, O Curioso 3",https://globoplay.globo.com/george-o-curioso-3/t/tvWdGnv9Ms/,https://globoplay.globo.com/categorias/filmes-de-aventura/
172,Indiana Jones E O Templo Da Perdição,https://globoplay.globo.com/indiana-jones-e-o-templo-da-perdicao/t/tDHXPKWj1k/,https://globoplay.globo.com/categorias/filmes-de-aventura/
173,Justin E A Espada Da Coragem,https://globoplay.globo.com/justin-e-a-espada-da-coragem/t/JHNrZCmywV/,https://globoplay.globo.com/categorias/filmes-de-aventura/
174,Guerra Dos Mundos,https://globoplay.globo.com/guerra-dos-mundos/t/ST6Z62wvYM/,https://globoplay.globo.com/categorias/filmes-de-aventura/
175,Por Água Abaixo,https://globoplay.globo.com/por-agua-abaixo/t/1HgCtWtydm/,https://globoplay.globo.com/categorias/filmes-de-aventura/
176,Stardust: O Mistério Da Estrela,https://globoplay.globo.com/stardust-o-misterio-da-estrela/t/wyMZQcjJvq/,https://globoplay.globo.com/categorias/filmes-de-aventura/
177,Última Viagem A Vegas,https://globoplay.globo.com/ultima-viagem-a-vegas/t/cPVh8KRrv2/,https://globoplay.globo.com/categorias/filmes-de-aventura/
178,Tubarão 4 - A Vingança,https://globoplay.globo.com/tubarao-4-a-vinganca/t/HMR6cQGKsx/,https://globoplay.globo.com/categorias/filmes-de-aventura/
179,Lara Croft Tomb Raider - A Origem Da Vida,https://globoplay.globo.com/lara-croft-tomb-raider-a-origem-da-vida/t/5VbHyRcPkp/,https://globoplay.globo.com/categorias/filmes-de-aventura/
180,Star Trek (2009),https://globoplay.globo.com/star-trek-2009/t/ZmBnhRTmXh/,https://globoplay.globo.com/categorias/filmes-de-aventura/
181,O Príncipe Do Egito,https://globoplay.globo.com/o-principe-do-egito/t/rKVbBtzxhs/,https://globoplay.globo.com/categorias/filmes-de-aventura/
182,A Morte No Jardim,https://globoplay.globo.com/a-morte-no-jardim/t/rCh1JCQvLz/,https://globoplay.globo.com/categorias/filmes-de-aventura/
183,Gato Sórdido,https://globoplay.globo.com/gato-sordido/t/6ZCJwDkvKB/,https://globoplay.globo.com/categorias/filmes-de-aventura/
184,Ghost In The Shell: O Fantasma Do Futuro,https://globoplay.globo.com/ghost-in-the-shell-o-fantasma-do-futuro/t/9Nm9khV88R/,https://globoplay.globo.com/categorias/filmes-de-aventura/
185,Hunter x Hunter: A Última Missão,https://globoplay.globo.com/hunter-x-hunter-a-ultima-missao/t/XdqsBdZTXS/,https://globoplay.globo.com/categorias/filmes-de-aventura/
186,Spirit - O Corcel Indomável,https://globoplay.globo.com/spirit-o-corcel-indomavel/t/6MpzLnPn2V/,https://globoplay.globo.com/categorias/filmes-de-aventura/
187,Space Chimps 2 - O Retorno De Zartog,https://globoplay.globo.com/space-chimps-2-o-retorno-de-zartog/t/fdhLXYd2tF/,https://globoplay.globo.com/categorias/filmes-de-aventura/
188,Planeta 51,https://globoplay.globo.com/planeta-51/t/cvQGfmqr6h/,https://globoplay.globo.com/categorias/filmes-de-aventura/
189,Volta Ao Mundo Em 80 Dias - Uma Aposta Muito Louca,https://globoplay.globo.com/volta-ao-mundo-em-80-dias-uma-aposta-muito-louca/t/njBGMVYG1M/,https://globoplay.globo.com/categorias/filmes-de-aventura/
190,Jornada Nas Estrelas: Nêmesis,https://globoplay.globo.com/jornada-nas-estrelas-nemesis/t/P5rkQtgMfD/,https://globoplay.globo.com/categorias/filmes-de-aventura/
191,Jornada Nas Estrelas: Insurreição,https://globoplay.globo.com/jornada-nas-estrelas-insurreicao/t/hRz2KT5L8w/,https://globoplay.globo.com/categorias/filmes-de-aventura/
192,Jornada Nas Estrelas Vi: A Terra Desconhecida,https://globoplay.globo.com/jornada-nas-estrelas-vi-a-terra-desconhecida/t/snKzfrkbm7/,https://globoplay.globo.com/categorias/filmes-de-aventura/
193,Jornada Nas Estrelas V: A Última Fronteira,https://globoplay.globo.com/jornada-nas-estrelas-v-a-ultima-fronteira/t/hyss6j2Wh7/,https://globoplay.globo.com/categorias/filmes-de-aventura/
194,Jornada Nas Estrelas Iv: A Volta Para Casa,https://globoplay.globo.com/jornada-nas-estrelas-iv-a-volta-para-casa/t/TrvNhFPfmY/,https://globoplay.globo.com/categorias/filmes-de-aventura/
195,Jornada Nas Estrelas Iii: À Procura De Spock,https://globoplay.globo.com/jornada-nas-estrelas-iii-a-procura-de-spock/t/bVfw2TJDS8/,https://globoplay.globo.com/categorias/filmes-de-aventura/
196,Jornada Nas Estrelas: Generations,https://globoplay.globo.com/jornada-nas-estrelas-generations/t/XxCmqFWCjG/,https://globoplay.globo.com/categorias/filmes-de-aventura/
197,Iceman 2: O Viajante do Tempo,https://globoplay.globo.com/iceman-2-o-viajante-do-tempo/t/T51JBtPXdB/,https://globoplay.globo.com/categorias/filmes-de-aventura/
198,Minúsculos: O Filme,https://globoplay.globo.com/minusculos-o-filme/t/zRZTFrKy7s/,https://globoplay.globo.com/categorias/filmes-de-aventura/
199,O Físico,https://globoplay.globo.com/o-fisico/t/wCGV7W7KyH/,https://globoplay.globo.com/categorias/filmes-de-aventura/
200,A Mansão Mágica,https://globoplay.globo.com/a-mansao-magica/t/7MbqrRvGgP/,https://globoplay.globo.com/categorias/filmes-de-aventura/
201,Monte Carlo,https://globoplay.globo.com/monte-carlo/t/m5CCfhP9tH/,https://globoplay.globo.com/categorias/filmes-de-aventura/
202,Reino do Superman,https://globoplay.globo.com/reino-do-superman/t/YcR59FxwcQ/,https://globoplay.globo.com/categorias/filmes-de-aventura/
203,Sammy: A Grande Fuga,https://globoplay.globo.com/sammy-a-grande-fuga/t/QQqLXBdvfb/,https://globoplay.globo.com/categorias/filmes-de-aventura/
204,Eureka Seven Hi-Evolution 1,https://globoplay.globo.com/eureka-seven-hi-evolution-1/t/MTt9MVVFVK/,https://globoplay.globo.com/categorias/filmes-de-aventura/
205,Eureka Seven: Boa Noite. Durmam Bem. Jovens Amantes,https://globoplay.globo.com/eureka-seven-boa-noite-durmam-bem-jovens-amantes/t/dbmK7RBqWZ/,https://globoplay.globo.com/categorias/filmes-de-aventura/
206,A Lenda Dos Guardiões,https://globoplay.globo.com/a-lenda-dos-guardioes/t/SwmGxpSDMw/,https://globoplay.globo.com/categorias/filmes-de-aventura/
207,A Lady e o Lobo: O Bicho tá Solto,https://globoplay.globo.com/a-lady-e-o-lobo-o-bicho-ta-solto/t/Vqk9STRj8Y/,https://globoplay.globo.com/categorias/filmes-de-aventura/
208,Umbrella,https://globoplay.globo.com/umbrella/t/2GRyVysqDL/,https://globoplay.globo.com/categorias/filmes-de-aventura/
209,Akira,https://globoplay.globo.com/akira/t/QDByFnXGXQ/,https://globoplay.globo.com/categorias/filmes-de-aventura/
210,Allan Quatermain E A Cidade Do Ouro Perdido,https://globoplay.globo.com/allan-quatermain-e-a-cidade-do-ouro-perdido/t/VZqqqbJBVD/,https://globoplay.globo.com/categorias/filmes-de-aventura/
211,Agente Mirim,https://globoplay.globo.com/agente-mirim/t/F2J7frBPcT/,https://globoplay.globo.com/categorias/filmes-de-aventura/
212,A.R.C.H.I.E. - O Cão Robô,https://globoplay.globo.com/archie-o-cao-robo/t/W8Zr57tZ9r/,https://globoplay.globo.com/categorias/filmes-de-aventura/
213,O Menino No Espelho,https://globoplay.globo.com/o-menino-no-espelho/t/Szjyn6LJVj/,https://globoplay.globo.com/categorias/filmes-de-aventura/
214,O Espanta Tubarões,https://globoplay.globo.com/o-espanta-tubaroes/t/11qSnBCTYT/,https://globoplay.globo.com/categorias/filmes-de-aventura/
